Country_Name,Country_Code,Year,Fertility_Rate,GDP
Bolivia,BOL,2014,62.07130552,3022.462884
Bolivia,BOL,2014,62.07130552,3.783187059
Bosnia and Herzegovina,BIH,2014,43.13299371,5196.970084
Bosnia and Herzegovina,BIH,2014,43.13299371,2.47075228
Botswana,BWA,2014,60.11515039,6844.03325
Botswana,BWA,2014,60.11515039,3.679522612
Brazil,BRA,2014,43.99995507,12071.40446
Brazil,BRA,2014,43.99995507,-0.354514802
Brunei Darussalam,BRN,2014,39.73646083,41035.77712
Brunei Darussalam,BRN,2014,39.73646083,-3.667518932
Bulgaria,BGR,2014,52.0295189,7912.274844
Bulgaria,BGR,2014,52.0295189,1.524868111
Burkina Faso,BFA,2014,93.34261429,767.3713441
Burkina Faso,BFA,2014,93.34261429,1.263996385
Burundi,BDI,2014,93.9142395,257.8185574
Burundi,BDI,2014,93.9142395,0.810602801
Cabo Verde,CPV,2014,53.85889778,3739.278279
Cabo Verde,CPV,2014,53.85889778,-0.434814396
Cambodia,KHM,2014,54.24571715,1098.074538
Cambodia,KHM,2014,54.24571715,5.655376849
Cameroon,CMR,2014,86.39762664,1631.713985
Cameroon,CMR,2014,86.39762664,2.558902686
Canada,CAN,2014,46.75493649,50960.84312
Canada,CAN,2014,46.75493649,1.848409517
Caribbean small states,CSS,2014,50.91382417,11359.1649
Caribbean small states,CSS,2014,50.91382417,0.941171595
Cayman Islands,CYM,2014,30.98238438,76610.64797
Cayman Islands,CYM,2014,30.98238438,0.332870949
Central African Republic,CAF,2014,101.5323442,394.856933
Central African Republic,CAF,2014,101.5323442,0.158111559
Central Europe and the Baltics,CEB,2014,46.23714056,14143.73975
Central Europe and the Baltics,CEB,2014,46.23714056,3.432710333
Chad,TCD,2014,101.5739161,1017.787762
Chad,TCD,2014,101.5739161,3.15098859
Chile,CHL,2014,44.83744476,14675.15086
Chile,CHL,2014,44.83744476,0.77292782
China,CHN,2014,38.877396,7636.07434
China,CHN,2014,38.877396,6.750760316
Colombia,COL,2014,46.49315649,8167.472842
Colombia,COL,2014,46.49315649,3.513953479
Comoros,COM,2014,79.67470067,1608.687877
Comoros,COM,2014,79.67470067,-0.067894786
Congo. Dem. Rep.,COD,2014,97.22797684,472.2662357
Congo. Dem. Rep.,COD,2014,97.22797684,5.762181554
Congo. Rep.,COG,2014,79.64980926,3623.827057
Congo. Rep.,COG,2014,79.64980926,4.127141781
Costa Rica,CRI,2014,45.83231482,10737.67888
Costa Rica,CRI,2014,45.83231482,2.414564007
Cote d'Ivoire,CIV,2014,86.1620005,2124.01943
Cote d'Ivoire,CIV,2014,86.1620005,6.868861326
Croatia,HRV,2014,50.469811,14035.85974
Croatia,HRV,2014,50.469811,0.065096665
Cuba,CUB,2014,44.48383358,7117.535735
Cuba,CUB,2014,44.48383358,0.954420824
Curacao,CUW,2014,51.67277927,19623.02999
Curacao,CUW,2014,51.67277927,-1.967466527
Cyprus,CYP,2014,40.02743455,27244.34375
Cyprus,CYP,2014,40.02743455,-0.688984538
Czechia,CZE,2014,48.602169,19890.91991
Czechia,CZE,2014,48.602169,2.154500479
Denmark,DNK,2014,55.15620713,62548.98473
Denmark,DNK,2014,55.15620713,1.105433466
Djibouti,DJI,2014,62.46741493,2239.114538
Djibouti,DJI,2014,62.46741493,5.185262601
Dominica,DMA,2014,47.30326581,7502.12091
Dominica,DMA,2014,47.30326581,3.920238121
Dominican Republic,DOM,2014,54.52737495,6533.670911
Dominican Republic,DOM,2014,54.52737495,5.748381463
Early-demographic dividend,EAR,2014,56.39137922,3449.005593
Early-demographic dividend,EAR,2014,56.39137922,2.678241059
East Asia & Pacific,EAS,2014,43.37997839,9695.983116
East Asia & Pacific,EAS,2014,43.37997839,3.978943676
East Asia & Pacific (excluding high income),EAP,2014,42.28087248,6292.346456
East Asia & Pacific (excluding high income),EAP,2014,42.28087248,6.132535698
East Asia & Pacific (IDA & IBRD countries),TEA,2014,42.25931042,6363.123695
East Asia & Pacific (IDA & IBRD countries),TEA,2014,42.25931042,6.128519908
Ecuador,ECU,2014,56.17001458,6436.761037
Ecuador,ECU,2014,56.17001458,2.691182658
Egypt. Arab Rep.,EGY,2014,60.47866538,3196.861381
Egypt. Arab Rep.,EGY,2014,60.47866538,0.53182407
El Salvador,SLV,2014,56.84016891,3638.517658
El Salvador,SLV,2014,56.84016891,1.338113134
Equatorial Guinea,GNQ,2014,71.63266523,16804.92493
Equatorial Guinea,GNQ,2014,71.63266523,-3.557707297
Estonia,EST,2014,52.55127323,20261.06673
Estonia,EST,2014,52.55127323,3.281874814
Eswatini,SWZ,2014,69.4363679,3928.522755
Eswatini,SWZ,2014,69.4363679,0.246802469
Ethiopia,ETH,2014,85.05217314,557.5341484
Ethiopia,ETH,2014,85.05217314,7.314544923
Euro area,EMU,2014,53.32525025,39594.59529
Euro area,EMU,2014,53.32525025,1.060758435
Europe & Central Asia,ECS,2014,49.38146792,26341.07777
Europe & Central Asia,ECS,2014,49.38146792,1.455454848
Europe & Central Asia (excluding high income),ECA,2014,47.31244757,7307.046191
Europe & Central Asia (excluding high income),ECA,2014,47.31244757,2.495649467
Europe & Central Asia (IDA & IBRD countries),TEC,2014,45.457842,10313.11527
Europe & Central Asia (IDA & IBRD countries),TEC,2014,45.457842,1.819917828
European Union,EUU,2014,52.02054433,35282.51646
European Union,EUU,2014,52.02054433,1.347522451
Faroe Islands,FRO,2014,60.53860678,60126.12564
Faroe Islands,FRO,2014,60.53860678,5.330455675
Fiji,FJI,2014,53.92702109,5305.064407
Fiji,FJI,2014,53.92702109,5.360486527
Finland,FIN,2014,56.4144385,50327.24029
Finland,FIN,2014,56.4144385,-0.776108383
Fragile and conflict affected situations,FCS,2014,82.17080317,2396.435887
Fragile and conflict affected situations,FCS,2014,82.17080317,-0.239600469
France,FRA,2014,58.51129901,43068.54872
France,FRA,2014,58.51129901,0.484564448
French Polynesia,PYF,2014,46.44659664,21223.07549
French Polynesia,PYF,2014,46.44659664,-0.045320964
Gabon,GAB,2014,68.57379654,9255.368035
Gabon,GAB,2014,68.57379654,0.887273108
Gambia. The,GMB,2014,92.92979147,561.6496346
Gambia. The,GMB,2014,92.92979147,-4.296675102
Georgia,GEO,2014,48.92830773,4830.334862
Georgia,GEO,2014,48.92830773,4.041627523
Germany,DEU,2014,51.41219673,48023.86998
Germany,DEU,2014,51.41219673,1.784341886
Ghana,GHA,2014,72.69955761,1942.921842
Ghana,GHA,2014,72.69955761,0.409400947
Greece,GRC,2014,54.17194672,21616.71001
Greece,GRC,2014,54.17194672,1.147211957
Greenland,GRL,2014,40.61446235,50485.22441
Greenland,GRL,2014,40.61446235,5.091927333
Grenada,GRD,2014,49.69546239,7726.378262
Grenada,GRD,2014,49.69546239,6.407661874
Guam,GUM,2014,54.57707495,33483.94144
Guam,GUM,2014,54.57707495,1.495953254
Guatemala,GTM,2014,69.67096086,3779.626205
Guatemala,GTM,2014,69.67096086,2.653911909
Guinea,GIN,2014,88.9543058,774.5690396
Guinea,GIN,2014,88.9543058,1.153539503
Guinea-Bissau,GNB,2014,83.77908264,651.2045317
Guinea-Bissau,GNB,2014,83.77908264,-1.673870507
Guyana,GUY,2014,54.92401429,5495.377075
Guyana,GUY,2014,54.92401429,1.186262665
Haiti,HTI,2014,62.93559916,1454.64916
Haiti,HTI,2014,62.93559916,1.391457945
Heavily indebted poor countries (HIPC),HPC,2014,88.92568061,982.6315078
Heavily indebted poor countries (HIPC),HPC,2014,88.92568061,2.85051134
High income,HIC,2014,50.03698125,39280.62245
High income,HIC,2014,50.03698125,1.595608566
Honduras,HND,2014,62.15739054,2164.42455
Honduras,HND,2014,62.15739054,1.170430679
Hong Kong SAR. China,HKG,2014,36.15826338,40315.37395
Hong Kong SAR. China,HKG,2014,36.15826338,2.043130265
Hungary,HUN,2014,47.45621695,14294.25842
Hungary,HUN,2014,47.45621695,4.513367768
Iceland,ISL,2014,51.05289384,54576.74481
Iceland,ISL,2014,51.05289384,0.562209389
IDA & IBRD total,IBT,2014,55.44996205,4837.151957
IDA & IBRD total,IBT,2014,55.44996205,3.469548152
India,IND,2014,52.89442862,1559.863779
India,IND,2014,52.89442862,6.086180227
Indonesia,IDN,2014,49.71880325,3476.624854
Indonesia,IDN,2014,49.71880325,3.796140768
Iran. Islamic Rep.,IRN,2014,39.99498088,5757.543333
Iran. Islamic Rep.,IRN,2014,39.99498088,3.011764287
Iraq,IRQ,2014,77.23700507,6215.986033
Iraq,IRQ,2014,77.23700507,-3.25142072
Ireland,IRL,2014,52.30954113,55752.76498
Ireland,IRL,2014,52.30954113,8.036357886
Isle of Man,IMN,2014,56.16402658,91881.07195
Isle of Man,IMN,2014,56.16402658,5.465942617
Israel,ISR,2014,63.35659964,38259.6811
Israel,ISR,2014,63.35659964,1.943377094
Italy,ITA,2014,55.15141374,35565.72138
Italy,ITA,2014,55.15141374,-0.91781388
Jamaica,JAM,2014,42.86066824,4991.561517
Jamaica,JAM,2014,42.86066824,0.277089053
Japan,JPN,2014,64.80144363,38475.39525
Japan,JPN,2014,64.80144363,0.429381123
Jordan,JOR,2014,62.61252826,4255.894302
Jordan,JOR,2014,62.61252826,-8.117479488
Kazakhstan,KAZ,2014,49.89985887,12807.26305
Kazakhstan,KAZ,2014,49.89985887,2.67672093
Kenya,KEN,2014,79.93587665,1489.919721
Kenya,KEN,2014,79.93587665,2.63818993
Kiribati,KIR,2014,64.02436415,1740.356052
Kiribati,KIR,2014,64.02436415,-0.187033166
Korea. Rep.,KOR,2014,36.51469747,29252.93124
Korea. Rep.,KOR,2014,36.51469747,2.556219509
Kosovo,XKX,2014,52.23340253,3902.530841
Kosovo,XKX,2014,52.23340253,3.653588296
Kuwait,KWT,2014,31.6202271,43239.88266
Kuwait,KWT,2014,31.6202271,-2.573382874
Kyrgyz Republic,KGZ,2014,55.81853006,1279.770784
Kyrgyz Republic,KGZ,2014,55.81853006,1.957996976
Lao PDR,LAO,2014,60.68500815,1984.508283
Lao PDR,LAO,2014,60.68500815,6.153133053
Late-demographic dividend,LTE,2014,40.85629168,8811.760645
Late-demographic dividend,LTE,2014,40.85629168,4.491013369
Latin America & Caribbean,LCN,2014,50.7231629,10540.99063
Latin America & Caribbean,LCN,2014,50.7231629,0.281315931
Latin America & Caribbean (excluding high income),LAC,2014,50.69273503,9872.411055
Latin America & Caribbean (excluding high income),LAC,2014,50.69273503,0.227977043
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,50.83735365,10464.88645
Latin America & the Caribbean (IDA & IBRD countries),TLA,2014,50.83735365,0.308154459
Latvia,LVA,2014,52.58006355,15742.39134
Latvia,LVA,2014,52.58006355,2.866362594
Least developed countries: UN classification,LDC,2014,80.73409631,1033.334449
Least developed countries: UN classification,LDC,2014,80.73409631,3.084187165
Lebanon,LBN,2014,45.4663526,7665.379692
Lebanon,LBN,2014,45.4663526,-7.242590982
Lesotho,LSO,2014,65.15524376,1165.05065
Lesotho,LSO,2014,65.15524376,0.676425998
Liberia,LBR,2014,85.9089402,713.7348824
Liberia,LBR,2014,85.9089402,-1.35044827
Libya,LBY,2014,57.19857077,9408.753043
Libya,LBY,2014,57.19857077,-24.46316147
Liechtenstein,LIE,2014,44.89493008,179467.5162
Lithuania,LTU,2014,50.43997673,16551.0182
Lithuania,LTU,2014,50.43997673,4.431087654
Low & middle income,LMY,2014,55.87453575,4401.688003
Low & middle income,LMY,2014,55.87453575,3.735112726
Low income,LIC,2014,88.7716279,743.4951538
Low income,LIC,2014,88.7716279,1.840975244
Lower middle income,LMC,2014,60.91103258,1888.164229
Lower middle income,LMC,2014,60.91103258,4.430423991
Luxembourg,LUX,2014,44.59609087,123678.7021
Luxembourg,LUX,2014,44.59609087,0.232564441
Macao SAR. China,MAC,2014,26.98559826,90873.60249
Macao SAR. China,MAC,2014,26.98559826,-3.798138794
Madagascar,MDG,2014,80.12025583,517.1361831
Madagascar,MDG,2014,80.12025583,0.659691221
Malawi,MWI,2014,98.50498143,534.1269771
Malawi,MWI,2014,98.50498143,2.720274217
Malaysia,MYS,2014,45.59448905,11045.58012
Malaysia,MYS,2014,45.59448905,4.373135962
Maldives,MDV,2014,38.06644624,8872.128386
Maldives,MDV,2014,38.06644624,3.659654555
Mali,MLI,2014,102.9974714,818.4303414
Mali,MLI,2014,102.9974714,3.74263871
Malta,MLT,2014,47.28433097,26753.27338
Malta,MLT,2014,47.28433097,5.505675834
Marshall Islands,MHL,2014,68.0745383,3678.105394
Marshall Islands,MHL,2014,68.0745383,0.671504268
Mauritania,MRT,2014,90.67349415,1715.388838
Mauritania,MRT,2014,90.67349415,1.55574229
Mauritius,MUS,2014,40.64962496,10366.35508
Mauritius,MUS,2014,40.64962496,3.639190074
Mexico,MEX,2014,53.57964442,11490.02169
Mexico,MEX,2014,53.57964442,1.239079953
Micronesia. Fed. Sts.,FSM,2014,59.80534424,2928.448782
Micronesia. Fed. Sts.,FSM,2014,59.80534424,-2.677648939
Middle East & North Africa,MEA,2014,55.30574307,8403.789856
Middle East & North Africa,MEA,2014,55.30574307,0.718841732
Middle East & North Africa (excluding high income),MNA,2014,57.89186226,4385.600914
Middle East & North Africa (excluding high income),MNA,2014,57.89186226,-0.219407428
Middle East & North Africa (IDA & IBRD countries),TMN,2014,57.6579559,4397.366759
Middle East & North Africa (IDA & IBRD countries),TMN,2014,57.6579559,-0.197240216
Middle income,MIC,2014,52.3917133,4789.175891
Middle income,MIC,2014,52.3917133,3.869284049
Moldova,MDA,2014,40.3077544,3289.957586
Moldova,MDA,2014,40.3077544,5.06366581
Monaco,MCO,2014,83.42984862,195772.7243
Monaco,MCO,2014,83.42984862,5.153709867
Mongolia,MNG,2014,48.41911026,4211.939436
Mongolia,MNG,2014,48.41911026,5.741883999
Montenegro,MNE,2014,47.75729983,7387.872969
Montenegro,MNE,2014,47.75729983,1.68499388
Morocco,MAR,2014,51.10522872,3430.534424
Morocco,MAR,2014,51.10522872,1.357613203
Mozambique,MOZ,2014,91.43454623,690.4432181
Mozambique,MOZ,2014,91.43454623,4.447452011
Myanmar,MMR,2014,47.79662869,1283.106492
Myanmar,MMR,2014,47.79662869,7.271671975
Namibia,NAM,2014,66.89144546,5544.104068
Namibia,NAM,2014,66.89144546,4.271919367
Nauru,NRU,2014,66.03429959,9063.00223
Nauru,NRU,2014,66.03429959,13.23673684
Nepal,NPL,2014,64.78570351,827.7447084
Nepal,NPL,2014,64.78570351,5.70053324
Netherlands,NLD,2014,52.2441994,52900.53742
Netherlands,NLD,2014,52.2441994,1.059101254
New Caledonia,NCL,2014,49.17468056,39675.56648
New Zealand,NZL,2014,52.87181716,44578.22539
New Zealand,NZL,2014,52.87181716,2.045181506
Nicaragua,NIC,2014,58.20435188,1913.521348
Nicaragua,NIC,2014,58.20435188,3.278752506
Niger,NER,2014,106.4532366,560.7544752
Niger,NER,2014,106.4532366,2.68508978
Nigeria,NGA,2014,90.15230087,3200.952799
Nigeria,NGA,2014,90.15230087,3.552162299
North America,NAC,2014,50.13237978,54877.35456
North America,NAC,2014,50.13237978,1.772950911
North Macedonia,MKD,2014,42.24218952,5925.385922
North Macedonia,MKD,2014,42.24218952,3.907927558
Northern Mariana Islands,MNP,2014,41.5720214,16044.43073
Northern Mariana Islands,MNP,2014,41.5720214,4.750104326
Norway,NOR,2014,51.89267406,97666.69518
Norway,NOR,2014,51.89267406,0.90376265
OECD members,OED,2014,51.89872105,38112.0709
OECD members,OED,2014,51.89872105,1.525019462
Oman,OMN,2014,32.72577278,23121.20638
Oman,OMN,2014,32.72577278,-3.573368028
Other small states,OSS,2014,53.32789928,13014.8596
Other small states,OSS,2014,53.32789928,1.03117102
Pacific island small states,PSS,2014,66.40946309,3862.302536
Pacific island small states,PSS,2014,66.40946309,2.493881596
Pakistan,PAK,2014,73.66670587,1303.18537
Pakistan,PAK,2014,73.66670587,2.659526508
Palau,PLW,2014,38.51183064,13808.22749
Palau,PLW,2014,38.51183064,5.347705876
Panama,PAN,2014,54.8376706,12837.24796
Panama,PAN,2014,54.8376706,3.249830137
Papua New Guinea,PNG,2014,65.41200216,2742.25005
Papua New Guinea,PNG,2014,65.41200216,10.6123177
Paraguay,PRY,2014,57.10067749,6629.416993
Paraguay,PRY,2014,57.10067749,3.830497925
Peru,PER,2014,57.46252931,6614.83082
Peru,PER,2014,57.46252931,1.319201257
Philippines,PHL,2014,60.24316395,2935.928598
Philippines,PHL,2014,60.24316395,4.642336027
Poland,POL,2014,42.85127595,14181.94868
Poland,POL,2014,42.85127595,3.914705633
Portugal,PRT,2014,52.89616058,22103.70097
Portugal,PRT,2014,52.89616058,1.337119967
Post-demographic dividend,PST,2014,51.97121338,43223.19753
Post-demographic dividend,PST,2014,51.97121338,1.549347804
Pre-demographic dividend,PRE,2014,90.5751954,1844.554919
Pre-demographic dividend,PRE,2014,90.5751954,2.078036036
Puerto Rico,PRI,2014,52.79228672,28981.45733
Puerto Rico,PRI,2014,52.79228672,0.436573539
Qatar,QAT,2014,18.20472239,93126.14946
Qatar,QAT,2014,18.20472239,-3.178365702
Romania,ROU,2014,47.4619542,10031.34215
Romania,ROU,2014,47.4619542,4.511416855
Russian Federation,RUS,2014,42.34799605,14055.47266
Russian Federation,RUS,2014,42.34799605,-1.121940417
Rwanda,RWA,2014,79.901517,724.7219737
Rwanda,RWA,2014,79.901517,3.672769905
Samoa,WSM,2014,75.98478769,3948.728022
Samoa,WSM,2014,75.98478769,-0.247106676
San Marino,SMR,2014,49.35140454,50133.60652
San Marino,SMR,2014,49.35140454,-1.011662587
Sao Tome and Principe,STP,2014,84.5818107,1484.170105
Sao Tome and Principe,STP,2014,84.5818107,2.919601342
Saudi Arabia,SAU,2014,43.10955727,23862.79869
Saudi Arabia,SAU,2014,43.10955727,1.733401798
Senegal,SEN,2014,86.57548842,1417.094987
Senegal,SEN,2014,86.57548842,3.374701174
Serbia,SRB,2014,49.46915493,6600.056211
Serbia,SRB,2014,49.46915493,-1.126397327
Seychelles,SYC,2014,43.16450936,15188.19022
Seychelles,SYC,2014,43.16450936,2.457612439
Sierra Leone,SLE,2014,83.00946252,702.3385877
Sierra Leone,SLE,2014,83.00946252,1.984634814
Singapore,SGP,2014,27.60659538,57564.80231
Singapore,SGP,2014,27.60659538,2.594723155
Sint Maarten (Dutch part),SXM,2014,36.18328334,36136.69917
Sint Maarten (Dutch part),SXM,2014,36.18328334,-1.325380078
Slovak Republic,SVK,2014,41.02152103,18719.98814
Slovak Republic,SVK,2014,41.02152103,2.59757523
Slovenia,SVN,2014,47.50016274,24247.17332
Slovenia,SVN,2014,47.50016274,2.667134059
Small states,SST,2014,54.6622578,11541.41913
Small states,SST,2014,54.6622578,1.093557455
Solomon Islands,SLB,2014,78.87246345,2235.733703
Solomon Islands,SLB,2014,78.87246345,-1.353323068
Somalia,SOM,2014,101.4540185,491.1898041
Somalia,SOM,2014,101.4540185,3.836271227
South Africa,ZAF,2014,50.92654436,6965.137897
South Africa,ZAF,2014,50.92654436,-0.172220609
South Asia,SAS,2014,56.50914667,1490.804076
South Asia,SAS,2014,56.50914667,5.486592969
South Asia (IDA & IBRD),TSA,2014,56.50914667,1490.804076
South Asia (IDA & IBRD),TSA,2014,56.50914667,5.486592969
South Sudan,SSD,2014,82.6274891,1245.149311
South Sudan,SSD,2014,82.6274891,2.384898534
Spain,ESP,2014,50.33933253,29513.65118
Spain,ESP,2014,50.33933253,1.699352659
Sri Lanka,LKA,2014,51.02481919,3885.623616
Sri Lanka,LKA,2014,51.02481919,5.838557631
St. Kitts and Nevis,KNA,2014,41.60666133,19923.22733
St. Kitts and Nevis,KNA,2014,41.60666133,7.316135222
St. Lucia,LCA,2014,41.5864119,10006.55125
St. Lucia,LCA,2014,41.5864119,1.040958585
St. Martin (French part),MAF,2014,50.34750352,21920.02378
St. Vincent and the Grenadines,VCT,2014,49.89484605,7210.603113
St. Vincent and the Grenadines,VCT,2014,49.89484605,1.759763469
Sub-Saharan Africa,SSF,2014,87.13449486,1909.589895
Sub-Saharan Africa,SSF,2014,87.13449486,2.048948429
Sub-Saharan Africa (excluding high income),SSA,2014,87.13858798,1908.353803
Sub-Saharan Africa (excluding high income),SSA,2014,87.13858798,2.04947894
Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,87.13449486,1909.589895
Sub-Saharan Africa (IDA & IBRD countries),TSS,2014,87.13449486,2.048948429
Sudan,SDN,2014,81.47876826,1338.173096
Sudan,SDN,2014,81.47876826,1.797467159
Suriname,SUR,2014,53.8379695,9199.177893
Suriname,SUR,2014,53.8379695,-0.753771107
Sweden,SWE,2014,57.73349816,60020.36046
Sweden,SWE,2014,57.73349816,1.644244006
Switzerland,CHE,2014,48.30342054,88724.99094
Switzerland,CHE,2014,48.30342054,1.108693594
Syrian Arab Republic,SYR,2014,79.22285397,1071.234204
Syrian Arab Republic,SYR,2014,79.22285397,-3.949252935
Tajikistan,TJK,2014,65.44552189,1094.43005
Tajikistan,TJK,2014,65.44552189,4.268557189
Tanzania,TZA,2014,92.18256533,1013.428772
Tanzania,TZA,2014,92.18256533,3.470553151
Thailand,THA,2014,39.1920575,5822.377783
Thailand,THA,2014,39.1920575,0.432582323
Timor-Leste,TLS,2014,82.00880527,1221.72396
Timor-Leste,TLS,2014,82.00880527,2.420223117
Togo,TGO,2014,79.97105009,877.1929606
Togo,TGO,2014,79.97105009,2.99321468
Tonga,TON,2014,75.25517332,4125.425454
Tonga,TON,2014,75.25517332,2.461694273
Trinidad and Tobago,TTO,2014,40.00528882,20473.40403
Trinidad and Tobago,TTO,2014,40.00528882,3.142598026
Tunisia,TUN,2014,45.63111089,4398.638695
Tunisia,TUN,2014,45.63111089,1.929765049
Turkiye,TUR,2014,46.77815829,12165.22014
Turkiye,TUR,2014,46.77815829,3.53349204
Turkmenistan,TKM,2014,51.92135282,7685.509859
Turkmenistan,TKM,2014,51.92135282,8.292780829
Turks and Caicos Islands,TCA,2014,37.69433621,24040.87466
Turks and Caicos Islands,TCA,2014,37.69433621,4.388946616
Tuvalu,TUV,2014,59.29552762,3556.379728
Tuvalu,TUV,2014,59.29552762,0.17432792
Uganda,UGA,2014,101.8337123,897.5097286
Uganda,UGA,2014,101.8337123,2.031585586
Ukraine,UKR,2014,43.71055627,3104.653809
Ukraine,UKR,2014,43.71055627,-4.875249963
United Arab Emirates,ARE,2014,17.47588447,46865.9646
United Arab Emirates,ARE,2014,17.47588447,3.174202487
United Kingdom,GBR,2014,54.44889525,47439.61659
United Kingdom,GBR,2014,54.44889525,2.438574405
United States,USA,2014,50.50938055,55304.31553
United States,USA,2014,50.50938055,1.774699807
Upper middle income,UMC,2014,43.77764761,7722.450749
Upper middle income,UMC,2014,43.77764761,4.005300159
Uruguay,URY,2014,56.21766347,18131.57885
Uruguay,URY,2014,56.21766347,2.919729657
Uzbekistan,UZB,2014,48.62795173,2628.460054
Uzbekistan,UZB,2014,48.62795173,5.086104322
Vanuatu,VUT,2014,76.02939834,2861.203154
Vanuatu,VUT,2014,76.02939834,0.694155033
Venezuela. RB,VEN,2014,53.99384754,15975.72938
Venezuela. RB,VEN,2014,53.99384754,-5.025111414
Viet Nam,VNM,2014,43.47600359,2558.778758
Viet Nam,VNM,2014,43.47600359,5.293387384
Virgin Islands (U.S.),VIR,2014,56.79529104,33045.36438
Virgin Islands (U.S.),VIR,2014,56.79529104,-1.62976238
West Bank and Gaza,PSE,2014,78.43773062,3352.112595
West Bank and Gaza,PSE,2014,78.43773062,-2.471026305
World,WLD,2014,54.78406721,10918.5541
World,WLD,2014,54.78406721,1.885841446
Yemen. Rep.,YEM,2014,81.23720838,1557.601406
Yemen. Rep.,YEM,2014,81.23720838,-2.955389297
Zambia,ZMB,2014,90.35598053,1724.57622
Zambia,ZMB,2014,90.35598053,1.348369284
Zimbabwe,ZWE,2014,85.87550385,1407.034291
Zimbabwe,ZWE,2014,85.87550385,-0.715190166
Afghanistan,AFG,2014,16172321.0,626.5129291
Afghanistan,AFG,2014,16172321.0,-0.964803331
Africa Eastern and Southern,AFE,2014,295089133.0,1678.55361
Africa Eastern and Southern,AFE,2014,295089133.0,1.175569552
Africa Western and Central,AFW,2014,198163527.0,2248.518426
Africa Western and Central,AFW,2014,198163527.0,3.089858567
Albania,ALB,2014,1439863.0,4578.633208
Albania,ALB,2014,1439863.0,1.985388092
Algeria,DZA,2014,19004433.0,6164.644699
